user_id,segment,signup_date,event_date,event
3850,free,2025-01-06,2025-05-17,session
3853,paid,2025-02-23,2025-02-24,session
3853,paid,2025-02-23,2025-02-23,session
3853,paid,2025-02-23,2025-02-24,feature_use
3853,paid,2025-02-23,2025-02-23,feature_use
3853,paid,2025-02-23,2025-02-25,purchase
3853,paid,2025-02-23,2025-02-28,session
3853,paid,2025-02-23,2025-03-01,session
3853,paid,2025-02-23,2025-02-23,session
3853,paid,2025-02-23,2025-02-26,purchase
3853,paid,2025-02-23,2025-02-24,session
3853,paid,2025-02-23,2025-02-24,session
3853,paid,2025-02-23,2025-02-23,session
3853,paid,2025-02-23,2025-02-23,session
3853,paid,2025-02-23,2025-02-24,session
3853,paid,2025-02-23,2025-02-27,session
3853,paid,2025-02-23,2025-03-08,session
3853,paid,2025-02-23,2025-03-02,session
3853,paid,2025-02-23,2025-03-02,feature_use
3853,paid,2025-02-23,2025-03-05,feature_use
3853,paid,2025-02-23,2025-03-08,session
3853,paid,2025-02-23,2025-03-05,session
3853,paid,2025-02-23,2025-03-07,session
3853,paid,2025-02-23,2025-03-08,session
3853,paid,2025-02-23,2025-03-06,session
3853,paid,2025-02-23,2025-03-04,session
3853,paid,2025-02-23,2025-03-08,session
3853,paid,2025-02-23,2025-03-06,session
3853,paid,2025-02-23,2025-03-11,session
3853,paid,2025-02-23,2025-03-10,session
3853,paid,2025-02-23,2025-03-13,session
3853,paid,2025-02-23,2025-03-09,session
3853,paid,2025-02-23,2025-03-09,feature_use
3853,paid,2025-02-23,2025-03-10,session
3853,paid,2025-02-23,2025-03-19,session
3853,paid,2025-02-23,2025-03-19,session
3853,paid,2025-02-23,2025-03-18,feature_use
3853,paid,2025-02-23,2025-03-19,feature_use
3853,paid,2025-02-23,2025-03-22,session
3853,paid,2025-02-23,2025-03-21,session
3853,paid,2025-02-23,2025-03-21,session
3853,paid,2025-02-23,2025-03-21,session
3853,paid,2025-02-23,2025-03-29,session
3853,paid,2025-02-23,2025-03-29,purchase
3853,paid,2025-02-23,2025-03-25,session
3853,paid,2025-02-23,2025-03-24,feature_use
3853,paid,2025-02-23,2025-03-23,session
3853,paid,2025-02-23,2025-03-25,feature_use
3853,paid,2025-02-23,2025-03-24,session
3853,paid,2025-02-23,2025-03-27,purchase
3853,paid,2025-02-23,2025-03-28,session
3853,paid,2025-02-23,2025-03-25,session
3853,paid,2025-02-23,2025-03-24,session
3853,paid,2025-02-23,2025-03-29,feature_use
3854,free,2025-04-12,2025-04-13,session
3855,free,2025-04-11,2025-04-19,session
3855,free,2025-04-11,2025-04-19,session
3855,free,2025-04-11,2025-04-18,session
3855,free,2025-04-11,2025-04-23,purchase
3855,free,2025-04-11,2025-04-24,session
3855,free,2025-04-11,2025-04-22,session
3855,free,2025-04-11,2025-04-24,session
3855,free,2025-04-11,2025-05-07,session
3855,free,2025-04-11,2025-05-05,session
3855,free,2025-04-11,2025-05-08,session
3855,free,2025-04-11,2025-05-04,session
3855,free,2025-04-11,2025-05-03,session
3855,free,2025-04-11,2025-05-08,session
3855,free,2025-04-11,2025-05-05,session
3855,free,2025-04-11,2025-05-04,session
3855,free,2025-04-11,2025-05-04,feature_use
3855,free,2025-04-11,2025-05-16,feature_use
3855,free,2025-04-11,2025-05-16,session
3855,free,2025-04-11,2025-05-20,session
3855,free,2025-04-11,2025-05-21,feature_use
3855,free,2025-04-11,2025-05-22,purchase
3855,free,2025-04-11,2025-05-16,session
3855,free,2025-04-11,2025-05-18,session
3855,free,2025-04-11,2025-05-16,session
3855,free,2025-04-11,2025-05-20,purchase
3855,free,2025-04-11,2025-05-22,session
3855,free,2025-04-11,2025-05-29,session
3855,free,2025-04-11,2025-05-23,session
3855,free,2025-04-11,2025-05-28,session
3855,free,2025-04-11,2025-05-26,purchase
3855,free,2025-04-11,2025-05-25,session
3855,free,2025-04-11,2025-05-28,session
3856,free,2025-01-23,2025-02-04,session
3856,free,2025-01-23,2025-01-30,session
3856,free,2025-01-23,2025-02-01,session
3856,free,2025-01-23,2025-03-26,session
3856,free,2025-01-23,2025-03-25,session
3856,free,2025-01-23,2025-03-26,session
3856,free,2025-01-23,2025-03-22,session
3856,free,2025-01-23,2025-03-20,session
3856,free,2025-01-23,2025-05-01,session
3856,free,2025-01-23,2025-05-03,session
3856,free,2025-01-23,2025-05-03,session
3856,free,2025-01-23,2025-05-04,session
3856,free,2025-01-23,2025-05-01,session
3856,free,2025-01-23,2025-05-01,session
3856,free,2025-01-23,2025-05-07,purchase
3856,free,2025-01-23,2025-05-03,feature_use
3857,paid,2025-04-27,2025-05-13,session
3857,paid,2025-04-27,2025-05-15,session
3857,paid,2025-04-27,2025-05-11,feature_use
3857,paid,2025-04-27,2025-05-15,session
3857,paid,2025-04-27,2025-05-17,session
3857,paid,2025-04-27,2025-05-11,session
3857,paid,2025-04-27,2025-05-12,session
3857,paid,2025-04-27,2025-05-14,session
3857,paid,2025-04-27,2025-05-22,feature_use
3857,paid,2025-04-27,2025-05-23,session
3857,paid,2025-04-27,2025-05-18,feature_use
3857,paid,2025-04-27,2025-05-22,session
3857,paid,2025-04-27,2025-05-21,session
3857,paid,2025-04-27,2025-07-05,feature_use
3857,paid,2025-04-27,2025-07-05,session
3857,paid,2025-04-27,2025-07-05,session
3857,paid,2025-04-27,2025-07-04,session
3857,paid,2025-04-27,2025-07-01,session
3857,paid,2025-04-27,2025-07-04,session
3857,paid,2025-04-27,2025-07-05,session
3857,paid,2025-04-27,2025-07-01,session
3857,paid,2025-04-27,2025-06-29,session
3857,paid,2025-04-27,2025-07-05,session
3858,free,2025-05-12,2025-05-25,session
3858,free,2025-05-12,2025-05-20,session
3858,free,2025-05-12,2025-05-19,feature_use
3858,free,2025-05-12,2025-05-19,session
3858,free,2025-05-12,2025-05-24,session
3858,free,2025-05-12,2025-05-24,session
3858,free,2025-05-12,2025-05-25,feature_use
3858,free,2025-05-12,2025-05-23,session
3858,free,2025-05-12,2025-05-22,session
3859,free,2025-05-12,2025-05-22,feature_use
3859,free,2025-05-12,2025-05-20,session
3859,free,2025-05-12,2025-05-23,session
3859,free,2025-05-12,2025-05-22,session
3859,free,2025-05-12,2025-05-19,session
3859,free,2025-05-12,2025-06-25,session
3859,free,2025-05-12,2025-06-27,purchase
3863,free,2025-06-21,2025-07-01,feature_use
3863,free,2025-06-21,2025-06-30,session
3863,free,2025-06-21,2025-07-01,session
3863,free,2025-06-21,2025-06-29,feature_use
3864,free,2025-05-21,2025-05-22,session
3864,free,2025-05-21,2025-05-22,session
3865,trial,2025-03-30,2025-04-04,session
3865,trial,2025-03-30,2025-04-05,session
3865,trial,2025-03-30,2025-04-01,session
3865,trial,2025-03-30,2025-04-05,session
3865,trial,2025-03-30,2025-04-05,session
3865,trial,2025-03-30,2025-04-03,session
3865,trial,2025-03-30,2025-04-04,feature_use
3865,trial,2025-03-30,2025-04-04,session
3865,trial,2025-03-30,2025-04-04,session
3865,trial,2025-03-30,2025-04-03,session
3865,trial,2025-03-30,2025-04-13,feature_use
3865,trial,2025-03-30,2025-04-13,feature_use
3865,trial,2025-03-30,2025-04-13,session
3865,trial,2025-03-30,2025-04-13,session
3865,trial,2025-03-30,2025-04-15,session
3865,trial,2025-03-30,2025-04-17,session
3865,trial,2025-03-30,2025-04-17,session
3865,trial,2025-03-30,2025-04-16,session
3865,trial,2025-03-30,2025-04-19,session
3865,trial,2025-03-30,2025-04-14,session
3865,trial,2025-03-30,2025-05-05,purchase
3865,trial,2025-03-30,2025-05-04,session
3865,trial,2025-03-30,2025-05-07,purchase
3865,trial,2025-03-30,2025-05-06,purchase
3865,trial,2025-03-30,2025-05-09,session
3865,trial,2025-03-30,2025-05-10,session
3865,trial,2025-03-30,2025-05-07,session
3865,trial,2025-03-30,2025-05-07,feature_use
3865,trial,2025-03-30,2025-05-06,session
3865,trial,2025-03-30,2025-05-10,session
3865,trial,2025-03-30,2025-07-03,session
3865,trial,2025-03-30,2025-07-05,purchase
3865,trial,2025-03-30,2025-07-05,session
3865,trial,2025-03-30,2025-07-05,feature_use
3865,trial,2025-03-30,2025-07-04,session
3865,trial,2025-03-30,2025-07-01,session
3865,trial,2025-03-30,2025-06-30,feature_use
3865,trial,2025-03-30,2025-06-29,session
3865,trial,2025-03-30,2025-07-03,session
3866,free,2025-01-08,2025-02-04,purchase
3866,free,2025-01-08,2025-01-30,feature_use
3866,free,2025-01-08,2025-02-04,session
3866,free,2025-01-08,2025-02-02,session
3866,free,2025-01-08,2025-01-29,session
3866,free,2025-01-08,2025-02-03,session
3866,free,2025-01-08,2025-01-29,session
3866,free,2025-01-08,2025-01-29,feature_use
3866,free,2025-01-08,2025-03-08,feature_use
3866,free,2025-01-08,2025-03-10,feature_use
3866,free,2025-01-08,2025-03-05,session
3867,paid,2025-03-16,2025-03-19,feature_use
3867,paid,2025-03-16,2025-03-21,feature_use
3867,paid,2025-03-16,2025-03-22,session
3867,paid,2025-03-16,2025-03-19,purchase
3867,paid,2025-03-16,2025-03-18,session
3867,paid,2025-03-16,2025-03-17,session
3867,paid,2025-03-16,2025-03-16,session
3867,paid,2025-03-16,2025-03-19,session
3867,paid,2025-03-16,2025-03-19,session
3867,paid,2025-03-16,2025-03-25,session
3867,paid,2025-03-16,2025-03-26,session
3867,paid,2025-03-16,2025-03-27,session
3867,paid,2025-03-16,2025-03-28,session
3867,paid,2025-03-16,2025-03-24,session
3867,paid,2025-03-16,2025-03-25,feature_use
3867,paid,2025-03-16,2025-03-23,feature_use
3867,paid,2025-03-16,2025-03-27,session
3867,paid,2025-03-16,2025-03-24,session
3867,paid,2025-03-16,2025-03-29,session
3867,paid,2025-03-16,2025-03-25,session
3867,paid,2025-03-16,2025-03-25,session
3867,paid,2025-03-16,2025-03-23,session
3867,paid,2025-03-16,2025-04-01,session
3867,paid,2025-03-16,2025-04-01,session
3867,paid,2025-03-16,2025-03-30,session
3867,paid,2025-03-16,2025-04-01,session
3867,paid,2025-03-16,2025-04-01,feature_use
3867,paid,2025-03-16,2025-04-04,feature_use
3867,paid,2025-03-16,2025-04-02,session
3867,paid,2025-03-16,2025-04-05,feature_use
3867,paid,2025-03-16,2025-04-05,session
3867,paid,2025-03-16,2025-03-31,session
3867,paid,2025-03-16,2025-04-13,session
3867,paid,2025-03-16,2025-04-16,session
3867,paid,2025-03-16,2025-04-13,session
3867,paid,2025-03-16,2025-04-13,feature_use
3867,paid,2025-03-16,2025-04-13,session
3867,paid,2025-03-16,2025-04-15,session
3867,paid,2025-03-16,2025-04-19,purchase
3867,paid,2025-03-16,2025-04-16,session
3867,paid,2025-03-16,2025-04-18,session
3867,paid,2025-03-16,2025-04-14,session
3867,paid,2025-03-16,2025-04-18,session
3867,paid,2025-03-16,2025-04-17,feature_use
3867,paid,2025-03-16,2025-04-17,session
3867,paid,2025-03-16,2025-04-14,session
3867,paid,2025-03-16,2025-04-17,session
3867,paid,2025-03-16,2025-04-29,session
3867,paid,2025-03-16,2025-04-28,session
3867,paid,2025-03-16,2025-05-01,session
3867,paid,2025-03-16,2025-04-30,session
3867,paid,2025-03-16,2025-05-01,session
3867,paid,2025-03-16,2025-04-30,feature_use
3867,paid,2025-03-16,2025-04-30,session
3867,paid,2025-03-16,2025-04-27,session
3867,paid,2025-03-16,2025-04-28,session
3867,paid,2025-03-16,2025-05-06,session
3867,paid,2025-03-16,2025-05-07,session
3867,paid,2025-03-16,2025-05-06,session
3867,paid,2025-03-16,2025-05-10,session
3867,paid,2025-03-16,2025-05-09,session
3867,paid,2025-03-16,2025-05-04,purchase
3867,paid,2025-03-16,2025-05-08,session
3867,paid,2025-03-16,2025-05-05,session
3867,paid,2025-03-16,2025-05-10,session
3867,paid,2025-03-16,2025-05-06,session
3867,paid,2025-03-16,2025-05-10,session
3868,paid,2025-01-19,2025-01-25,session
3868,paid,2025-01-19,2025-01-19,session
3868,paid,2025-01-19,2025-01-25,session
3868,paid,2025-01-19,2025-01-25,session
3868,paid,2025-01-19,2025-01-19,feature_use
3868,paid,2025-01-19,2025-01-23,session
3868,paid,2025-01-19,2025-01-24,session
3868,paid,2025-01-19,2025-01-22,session
3868,paid,2025-01-19,2025-01-19,session
3869,free,2025-02-22,2025-04-12,session
3869,free,2025-02-22,2025-04-14,session
3869,free,2025-02-22,2025-04-15,feature_use
3869,free,2025-02-22,2025-04-17,session
3869,free,2025-02-22,2025-05-21,session
3869,free,2025-02-22,2025-05-22,session
3869,free,2025-02-22,2025-05-19,session
3869,free,2025-02-22,2025-05-25,session
3869,free,2025-02-22,2025-05-30,session
3870,free,2025-02-08,2025-03-12,session
3870,free,2025-02-08,2025-03-13,session
3870,free,2025-02-08,2025-03-09,purchase
3872,free,2025-04-30,2025-05-06,session
3872,free,2025-04-30,2025-05-06,feature_use
3872,free,2025-04-30,2025-04-30,session
3872,free,2025-04-30,2025-05-01,feature_use
3872,free,2025-04-30,2025-05-02,session
3872,free,2025-04-30,2025-05-06,session
3872,free,2025-04-30,2025-05-06,feature_use
3872,free,2025-04-30,2025-05-14,purchase
3872,free,2025-04-30,2025-05-20,session
3872,free,2025-04-30,2025-05-18,session
3872,free,2025-04-30,2025-05-17,session
3872,free,2025-04-30,2025-05-30,feature_use
3872,free,2025-04-30,2025-06-03,session
3872,free,2025-04-30,2025-05-28,session
3873,paid,2025-01-09,2025-01-10,session
3873,paid,2025-01-09,2025-01-09,session
3873,paid,2025-01-09,2025-01-15,session
3873,paid,2025-01-09,2025-01-14,session
3873,paid,2025-01-09,2025-01-21,session
3873,paid,2025-01-09,2025-01-16,session
3873,paid,2025-01-09,2025-01-18,feature_use
3873,paid,2025-01-09,2025-01-17,session
3873,paid,2025-01-09,2025-01-16,session
3873,paid,2025-01-09,2025-01-22,session
3873,paid,2025-01-09,2025-01-17,session
3873,paid,2025-01-09,2025-01-17,session
3873,paid,2025-01-09,2025-01-22,session
3873,paid,2025-01-09,2025-01-20,session
3873,paid,2025-01-09,2025-01-17,session
3873,paid,2025-01-09,2025-03-03,session
3873,paid,2025-01-09,2025-03-03,session
3873,paid,2025-01-09,2025-03-01,session
3873,paid,2025-01-09,2025-03-01,session
3874,paid,2025-02-10,2025-02-15,session
3874,paid,2025-02-10,2025-02-12,session
3874,paid,2025-02-10,2025-02-15,session
3874,paid,2025-02-10,2025-02-14,session
3874,paid,2025-02-10,2025-02-15,session
3874,paid,2025-02-10,2025-02-11,session
3874,paid,2025-02-10,2025-02-15,feature_use
3874,paid,2025-02-10,2025-02-12,session
3874,paid,2025-02-10,2025-02-11,session
3874,paid,2025-02-10,2025-02-27,feature_use
3874,paid,2025-02-10,2025-02-24,session
3874,paid,2025-02-10,2025-02-27,session
3874,paid,2025-02-10,2025-03-01,feature_use
3874,paid,2025-02-10,2025-02-24,purchase
3874,paid,2025-02-10,2025-02-27,session
3874,paid,2025-02-10,2025-03-01,session
3874,paid,2025-02-10,2025-02-27,session
3874,paid,2025-02-10,2025-03-01,session
3874,paid,2025-02-10,2025-03-01,session
3874,paid,2025-02-10,2025-02-28,session
3874,paid,2025-02-10,2025-02-24,session
3874,paid,2025-02-10,2025-03-01,session
3874,paid,2025-02-10,2025-03-25,session
3874,paid,2025-02-10,2025-03-27,purchase
3874,paid,2025-02-10,2025-03-27,feature_use
3874,paid,2025-02-10,2025-03-28,feature_use
3874,paid,2025-02-10,2025-03-30,session
3874,paid,2025-02-10,2025-03-28,session
3874,paid,2025-02-10,2025-03-30,session
3874,paid,2025-02-10,2025-04-23,session
3874,paid,2025-02-10,2025-04-27,feature_use
3874,paid,2025-02-10,2025-04-23,session
3874,paid,2025-02-10,2025-04-21,purchase
3874,paid,2025-02-10,2025-04-23,session
3874,paid,2025-02-10,2025-04-26,session
3874,paid,2025-02-10,2025-04-22,session
3874,paid,2025-02-10,2025-04-27,session
3874,paid,2025-02-10,2025-04-22,session
3875,free,2025-01-12,2025-01-15,session
3875,free,2025-01-12,2025-01-18,session
3875,free,2025-01-12,2025-01-14,session
3875,free,2025-01-12,2025-01-14,session
3875,free,2025-01-12,2025-01-13,feature_use
3875,free,2025-01-12,2025-01-16,session
3875,free,2025-01-12,2025-01-13,session
3875,free,2025-01-12,2025-01-13,session
3875,free,2025-01-12,2025-01-13,session
3875,free,2025-01-12,2025-01-16,session
3875,free,2025-01-12,2025-01-31,session
3875,free,2025-01-12,2025-01-30,session
3875,free,2025-01-12,2025-02-01,session
3875,free,2025-01-12,2025-01-28,session
3875,free,2025-01-12,2025-02-01,session
3875,free,2025-01-12,2025-01-29,session
3875,free,2025-01-12,2025-01-29,session
3875,free,2025-01-12,2025-01-29,session
3875,free,2025-01-12,2025-02-09,purchase
3875,free,2025-01-12,2025-02-15,session
3875,free,2025-01-12,2025-02-10,session
3875,free,2025-01-12,2025-02-13,session
3875,free,2025-01-12,2025-02-10,session
3875,free,2025-01-12,2025-02-26,session
3875,free,2025-01-12,2025-02-23,session
3875,free,2025-01-12,2025-02-25,feature_use
3875,free,2025-01-12,2025-02-27,session
3877,free,2025-01-15,2025-01-30,session
3877,free,2025-01-15,2025-02-02,session
3877,free,2025-01-15,2025-01-29,session
3877,free,2025-01-15,2025-02-02,session
3878,free,2025-01-29,2025-01-30,session
3878,free,2025-01-29,2025-01-30,purchase
3878,free,2025-01-29,2025-02-04,session
3878,free,2025-01-29,2025-01-30,session
3878,free,2025-01-29,2025-01-31,session
3878,free,2025-01-29,2025-02-01,session
3878,free,2025-01-29,2025-01-31,session
3879,free,2025-01-21,2025-01-22,session
3879,free,2025-01-21,2025-01-23,session
3879,free,2025-01-21,2025-01-22,session
3879,free,2025-01-21,2025-01-26,feature_use
3879,free,2025-01-21,2025-01-24,session
3879,free,2025-01-21,2025-01-26,session
3879,free,2025-01-21,2025-01-26,session
3879,free,2025-01-21,2025-01-25,feature_use
3879,free,2025-01-21,2025-01-27,session
3879,free,2025-01-21,2025-01-27,session
3880,free,2025-04-05,2025-04-13,session
3881,trial,2025-03-09,2025-03-15,feature_use
3881,trial,2025-03-09,2025-03-09,session
3881,trial,2025-03-09,2025-03-13,session
3881,trial,2025-03-09,2025-03-11,session
3882,paid,2025-05-29,2025-06-01,purchase
3882,paid,2025-05-29,2025-06-01,session
3882,paid,2025-05-29,2025-06-01,session
3882,paid,2025-05-29,2025-05-30,feature_use
3882,paid,2025-05-29,2025-05-29,session
3882,paid,2025-05-29,2025-05-30,session
3882,paid,2025-05-29,2025-05-29,feature_use
3882,paid,2025-05-29,2025-05-31,session
3882,paid,2025-05-29,2025-06-03,session
3882,paid,2025-05-29,2025-06-01,session
3882,paid,2025-05-29,2025-05-31,feature_use
3882,paid,2025-05-29,2025-06-02,purchase
3882,paid,2025-05-29,2025-06-02,session
3882,paid,2025-05-29,2025-06-11,session
3882,paid,2025-05-29,2025-06-09,purchase
3882,paid,2025-05-29,2025-06-11,session
3882,paid,2025-05-29,2025-06-08,session
3882,paid,2025-05-29,2025-06-10,session
3882,paid,2025-05-29,2025-06-11,session
3882,paid,2025-05-29,2025-06-11,session
3882,paid,2025-05-29,2025-06-07,feature_use
3882,paid,2025-05-29,2025-06-10,feature_use
3882,paid,2025-05-29,2025-06-16,feature_use
3882,paid,2025-05-29,2025-06-16,session
3882,paid,2025-05-29,2025-06-17,session
3882,paid,2025-05-29,2025-06-12,feature_use
3882,paid,2025-05-29,2025-06-16,session
3882,paid,2025-05-29,2025-06-15,session
3882,paid,2025-05-29,2025-06-12,session
3882,paid,2025-05-29,2025-06-15,session
3882,paid,2025-05-29,2025-06-17,session
3882,paid,2025-05-29,2025-06-18,session
3882,paid,2025-05-29,2025-06-30,session
3882,paid,2025-05-29,2025-06-30,session
3882,paid,2025-05-29,2025-06-26,session
3882,paid,2025-05-29,2025-06-29,session
3882,paid,2025-05-29,2025-07-02,purchase
3882,paid,2025-05-29,2025-06-29,feature_use
3882,paid,2025-05-29,2025-06-26,session
3882,paid,2025-05-29,2025-06-29,session
3882,paid,2025-05-29,2025-07-01,session
3882,paid,2025-05-29,2025-06-27,session
3883,free,2025-02-13,2025-02-16,session
3883,free,2025-02-13,2025-02-17,session
3883,free,2025-02-13,2025-02-15,session
3883,free,2025-02-13,2025-02-17,session
3883,free,2025-02-13,2025-02-19,feature_use
3883,free,2025-02-13,2025-02-15,session
3883,free,2025-02-13,2025-02-14,session
3883,free,2025-02-13,2025-02-13,session
3883,free,2025-02-13,2025-02-21,session
3883,free,2025-02-13,2025-02-22,session
3883,free,2025-02-13,2025-02-25,session
3883,free,2025-02-13,2025-02-20,session
3883,free,2025-02-13,2025-02-21,session
3883,free,2025-02-13,2025-03-10,session
3883,free,2025-02-13,2025-03-06,session
3883,free,2025-02-13,2025-03-09,session
3883,free,2025-02-13,2025-03-06,session
3883,free,2025-02-13,2025-03-09,session
3883,free,2025-02-13,2025-03-11,session
3883,free,2025-02-13,2025-03-06,session
3883,free,2025-02-13,2025-03-09,purchase
3883,free,2025-02-13,2025-03-09,session
3883,free,2025-02-13,2025-03-12,session
3883,free,2025-02-13,2025-03-07,feature_use
3884,free,2025-04-05,2025-04-25,feature_use
3884,free,2025-04-05,2025-04-25,session
3884,free,2025-04-05,2025-04-21,session
3884,free,2025-04-05,2025-04-22,feature_use
3884,free,2025-04-05,2025-04-25,session
3884,free,2025-04-05,2025-04-19,feature_use
3884,free,2025-04-05,2025-04-26,session
3884,free,2025-04-05,2025-04-30,session
3884,free,2025-04-05,2025-05-02,session
3884,free,2025-04-05,2025-05-02,session
3884,free,2025-04-05,2025-04-27,session
3884,free,2025-04-05,2025-04-26,feature_use
3884,free,2025-04-05,2025-04-29,session
3884,free,2025-04-05,2025-04-30,feature_use
3884,free,2025-04-05,2025-04-29,feature_use
3884,free,2025-04-05,2025-04-30,feature_use
3884,free,2025-04-05,2025-05-01,feature_use
3884,free,2025-04-05,2025-05-01,session
3884,free,2025-04-05,2025-04-28,session
3884,free,2025-04-05,2025-05-01,session
3884,free,2025-04-05,2025-04-30,session
3884,free,2025-04-05,2025-04-28,session
3884,free,2025-04-05,2025-05-12,session
3884,free,2025-04-05,2025-05-13,session
3884,free,2025-04-05,2025-05-12,feature_use
3884,free,2025-04-05,2025-05-15,session
3884,free,2025-04-05,2025-05-12,feature_use
3884,free,2025-04-05,2025-05-16,session
3884,free,2025-04-05,2025-05-15,feature_use
3884,free,2025-04-05,2025-05-14,feature_use
3884,free,2025-04-05,2025-05-11,feature_use
3884,free,2025-04-05,2025-06-01,session
3884,free,2025-04-05,2025-05-31,session
3884,free,2025-04-05,2025-06-02,session
3884,free,2025-04-05,2025-05-31,session
3884,free,2025-04-05,2025-05-31,feature_use
3884,free,2025-04-05,2025-06-03,session
3884,free,2025-04-05,2025-06-06,session
3884,free,2025-04-05,2025-06-04,session
3885,free,2025-02-28,2025-04-14,feature_use
3885,free,2025-02-28,2025-04-12,session
3885,free,2025-02-28,2025-04-12,session
3885,free,2025-02-28,2025-04-17,session
3885,free,2025-02-28,2025-04-11,session
3885,free,2025-02-28,2025-04-17,session
3885,free,2025-02-28,2025-04-12,session
3885,free,2025-02-28,2025-04-11,session
3885,free,2025-02-28,2025-04-14,session
3885,free,2025-02-28,2025-06-08,session
3885,free,2025-02-28,2025-06-08,session
3885,free,2025-02-28,2025-06-12,session
3885,free,2025-02-28,2025-06-10,session
3885,free,2025-02-28,2025-06-11,feature_use
3885,free,2025-02-28,2025-06-07,session
3885,free,2025-02-28,2025-06-07,session
3885,free,2025-02-28,2025-06-11,session
3885,free,2025-02-28,2025-06-10,session
3886,free,2025-01-25,2025-02-05,session
3886,free,2025-01-25,2025-02-04,session
3886,free,2025-01-25,2025-02-01,session
3886,free,2025-01-25,2025-02-02,feature_use
3886,free,2025-01-25,2025-02-03,session
3886,free,2025-01-25,2025-02-06,session
3886,free,2025-01-25,2025-02-04,session
3887,free,2025-02-09,2025-02-24,session
3887,free,2025-02-09,2025-02-23,session
3887,free,2025-02-09,2025-02-28,session
3887,free,2025-02-09,2025-02-25,session
3887,free,2025-02-09,2025-02-25,purchase
3887,free,2025-02-09,2025-03-02,session
3887,free,2025-02-09,2025-03-06,feature_use
3887,free,2025-02-09,2025-03-04,session
3887,free,2025-02-09,2025-03-08,feature_use
3887,free,2025-02-09,2025-03-05,session
3887,free,2025-02-09,2025-03-07,session
3887,free,2025-02-09,2025-03-03,session
3887,free,2025-02-09,2025-03-05,session
3887,free,2025-02-09,2025-03-08,session
3887,free,2025-02-09,2025-03-23,session
3887,free,2025-02-09,2025-03-23,feature_use
3887,free,2025-02-09,2025-03-24,session
3887,free,2025-02-09,2025-03-29,session
3887,free,2025-02-09,2025-03-28,feature_use
3887,free,2025-02-09,2025-04-09,session
3887,free,2025-02-09,2025-04-06,feature_use
3887,free,2025-02-09,2025-04-07,purchase
3887,free,2025-02-09,2025-04-08,session
3887,free,2025-02-09,2025-04-09,session
3887,free,2025-02-09,2025-04-06,session
3887,free,2025-02-09,2025-04-06,session
3889,paid,2025-01-10,2025-01-30,session
3889,paid,2025-01-10,2025-01-30,session
3889,paid,2025-01-10,2025-01-27,session
3889,paid,2025-01-10,2025-01-26,session
3889,paid,2025-01-10,2025-01-25,session
3889,paid,2025-01-10,2025-01-29,session
3889,paid,2025-01-10,2025-01-29,session
3890,paid,2025-05-21,2025-05-24,session
3890,paid,2025-05-21,2025-05-23,session
3890,paid,2025-05-21,2025-05-21,session
3890,paid,2025-05-21,2025-05-21,session
3890,paid,2025-05-21,2025-05-21,feature_use
3890,paid,2025-05-21,2025-05-26,session
3890,paid,2025-05-21,2025-05-24,session
3890,paid,2025-05-21,2025-05-27,session
3890,paid,2025-05-21,2025-05-25,session
3890,paid,2025-05-21,2025-05-21,session
3890,paid,2025-05-21,2025-05-21,session
3890,paid,2025-05-21,2025-07-01,session
3890,paid,2025-05-21,2025-06-28,feature_use
3890,paid,2025-05-21,2025-06-27,session
3890,paid,2025-05-21,2025-06-25,feature_use
3890,paid,2025-05-21,2025-06-25,session
3890,paid,2025-05-21,2025-06-25,session
3890,paid,2025-05-21,2025-06-26,session
3890,paid,2025-05-21,2025-07-01,session
3890,paid,2025-05-21,2025-06-29,session
3890,paid,2025-05-21,2025-06-29,session
3890,paid,2025-05-21,2025-06-28,session
3890,paid,2025-05-21,2025-06-27,session
3892,free,2025-04-04,2025-04-29,session
3892,free,2025-04-04,2025-05-01,session
3892,free,2025-04-04,2025-05-01,feature_use
3892,free,2025-04-04,2025-04-27,session
3892,free,2025-04-04,2025-04-30,session
3892,free,2025-04-04,2025-04-25,session
3893,free,2025-02-13,2025-03-08,session
3893,free,2025-02-13,2025-03-07,session
3893,free,2025-02-13,2025-03-07,session
3893,free,2025-02-13,2025-04-01,session
3893,free,2025-02-13,2025-04-01,session
3893,free,2025-02-13,2025-04-05,session
3893,free,2025-02-13,2025-04-05,session
3893,free,2025-02-13,2025-04-06,feature_use
3893,free,2025-02-13,2025-04-08,session
3893,free,2025-02-13,2025-04-15,session
3893,free,2025-02-13,2025-04-14,feature_use
3893,free,2025-02-13,2025-04-13,session
3893,free,2025-02-13,2025-04-11,session
3893,free,2025-02-13,2025-04-28,session
3893,free,2025-02-13,2025-04-29,session
3893,free,2025-02-13,2025-04-26,session
3893,free,2025-02-13,2025-04-29,purchase
3894,free,2025-04-01,2025-04-08,session
3894,free,2025-04-01,2025-04-09,session
3894,free,2025-04-01,2025-04-12,session
3894,free,2025-04-01,2025-04-11,session
3894,free,2025-04-01,2025-04-09,purchase
3894,free,2025-04-01,2025-04-10,session
3894,free,2025-04-01,2025-04-09,session
3895,free,2025-03-21,2025-03-25,session
3895,free,2025-03-21,2025-03-27,session
3895,free,2025-03-21,2025-03-25,session
3895,free,2025-03-21,2025-03-27,session
3895,free,2025-03-21,2025-03-22,feature_use
3895,free,2025-03-21,2025-03-21,session
