datetime,load,solar,wind
2018-07-18 06:00:00+00:00,65133,9684,8690
2018-07-18 07:00:00+00:00,66386,15395,8842
2018-07-18 08:00:00+00:00,67768,20325,8870
2018-07-18 09:00:00+00:00,69128,23050,9050
2018-07-18 10:00:00+00:00,68909,24139,9433
2018-07-18 11:00:00+00:00,68518,24181,9684
2018-07-18 12:00:00+00:00,67145,23665,9749
2018-07-18 13:00:00+00:00,66013,21913,9830
2018-07-18 14:00:00+00:00,64310,18880,9838
2018-07-18 15:00:00+00:00,63730,14354,9768
2018-07-18 16:00:00+00:00,63184,9031,9441
2018-07-18 17:00:00+00:00,62456,4004,8636
2018-07-18 18:00:00+00:00,60386,1088,7055
2018-07-18 19:00:00+00:00,57636,45,6728
2018-07-18 20:00:00+00:00,55188,0,8045
2018-07-18 21:00:00+00:00,50590,0,9332
2018-07-18 22:00:00+00:00,47277,0,9703
2018-07-18 23:00:00+00:00,45216,0,9036
2018-07-19 00:00:00+00:00,44054,0,8348
2018-07-19 01:00:00+00:00,43881,0,7360
2018-07-19 02:00:00+00:00,44764,0,6525
2018-07-19 03:00:00+00:00,47075,105,6187
2018-07-19 04:00:00+00:00,54166,1432,5655
2018-07-19 05:00:00+00:00,60397,5067,4402
2018-07-19 06:00:00+00:00,64241,10676,3460
2018-07-19 07:00:00+00:00,66030,16300,3339
2018-07-19 08:00:00+00:00,66967,20950,3789
2018-07-19 09:00:00+00:00,68373,23981,4528
2018-07-19 10:00:00+00:00,68117,25102,4994
2018-07-19 11:00:00+00:00,67380,25420,4957
2018-07-19 12:00:00+00:00,66345,24626,4762
2018-07-19 13:00:00+00:00,65365,22643,4414
2018-07-19 14:00:00+00:00,64263,19248,4056
2018-07-19 15:00:00+00:00,63932,14424,3936
2018-07-19 16:00:00+00:00,63040,8767,3944
2018-07-19 17:00:00+00:00,61989,3822,3908
2018-07-19 18:00:00+00:00,59592,1027,3941
2018-07-19 19:00:00+00:00,57542,43,4788
2018-07-19 20:00:00+00:00,55319,0,5815
2018-07-19 21:00:00+00:00,50845,0,6015
2018-07-19 22:00:00+00:00,47442,0,5346
2018-07-19 23:00:00+00:00,45247,0,4452
2018-07-20 00:00:00+00:00,43734,0,3754
2018-07-20 01:00:00+00:00,43737,0,3467
2018-07-20 02:00:00+00:00,44646,0,3334
2018-07-20 03:00:00+00:00,46929,101,3236
2018-07-20 04:00:00+00:00,53638,1449,3118
2018-07-20 05:00:00+00:00,60193,5150,2325
2018-07-20 06:00:00+00:00,64076,10460,1336
2018-07-20 07:00:00+00:00,65394,16089,1145
2018-07-20 08:00:00+00:00,66977,20945,1302
2018-07-20 09:00:00+00:00,68233,23625,1405
2018-07-20 10:00:00+00:00,66944,24569,1538
2018-07-20 11:00:00+00:00,65698,24255,1636
2018-07-20 12:00:00+00:00,64572,22860,1807
2018-07-20 13:00:00+00:00,63315,20347,1894
2018-07-20 14:00:00+00:00,62210,16908,2102
2018-07-20 15:00:00+00:00,61934,12623,2401
2018-07-20 16:00:00+00:00,60828,7579,2909
2018-07-20 17:00:00+00:00,59143,3234,3642
2018-07-20 18:00:00+00:00,56036,813,4323
2018-07-20 19:00:00+00:00,54552,29,5888
2018-07-20 20:00:00+00:00,52646,0,6751
2018-07-20 21:00:00+00:00,48423,0,7409
2018-07-20 22:00:00+00:00,45619,0,7749
2018-07-20 23:00:00+00:00,43472,0,7069
2018-07-21 00:00:00+00:00,41830,0,6261
2018-07-21 01:00:00+00:00,41045,0,5746
2018-07-21 02:00:00+00:00,40559,0,5727
2018-07-21 03:00:00+00:00,40667,84,5515
2018-07-21 04:00:00+00:00,42842,986,5265
2018-07-21 05:00:00+00:00,47080,3140,4594
2018-07-21 06:00:00+00:00,50741,5936,3189
2018-07-21 07:00:00+00:00,53567,9116,2458
2018-07-21 08:00:00+00:00,55462,11654,2312
2018-07-21 09:00:00+00:00,56036,13385,2254
2018-07-21 10:00:00+00:00,55122,14467,2100
2018-07-21 11:00:00+00:00,53557,14616,1924
2018-07-21 12:00:00+00:00,51827,13819,1818
2018-07-21 13:00:00+00:00,51199,12415,1978
2018-07-21 14:00:00+00:00,50895,10371,2128
2018-07-21 15:00:00+00:00,51241,7745,2216
2018-07-21 16:00:00+00:00,51441,4650,2600
2018-07-21 17:00:00+00:00,50471,2107,2988
2018-07-21 18:00:00+00:00,48161,588,2816
2018-07-21 19:00:00+00:00,46956,26,2730
2018-07-21 20:00:00+00:00,45971,0,2739
2018-07-21 21:00:00+00:00,42933,0,2816
2018-07-21 22:00:00+00:00,40750,0,2874
2018-07-21 23:00:00+00:00,38919,0,2798
2018-07-22 00:00:00+00:00,37781,0,2838
2018-07-22 01:00:00+00:00,37359,0,2789
2018-07-22 02:00:00+00:00,37454,0,2834
2018-07-22 03:00:00+00:00,37016,55,2852
2018-07-22 04:00:00+00:00,37296,730,3007
2018-07-22 05:00:00+00:00,39844,2549,2967
2018-07-22 06:00:00+00:00,42974,5354,2234
2018-07-22 07:00:00+00:00,46049,8826,1915
2018-07-22 08:00:00+00:00,48352,12050,2192
2018-07-22 09:00:00+00:00,50650,14592,2539
2018-07-22 10:00:00+00:00,50558,15988,2750
2018-07-22 11:00:00+00:00,48866,15984,3320
2018-07-22 12:00:00+00:00,47505,15640,4051
2018-07-22 13:00:00+00:00,47230,14588,4860
2018-07-22 14:00:00+00:00,47542,12185,5152
2018-07-22 15:00:00+00:00,48570,8835,5421
2018-07-22 16:00:00+00:00,49260,5469,4711
2018-07-22 17:00:00+00:00,48912,2610,3681
2018-07-22 18:00:00+00:00,48562,683,2821
2018-07-22 19:00:00+00:00,48345,29,2432
2018-07-22 20:00:00+00:00,48227,0,2540
2018-07-22 21:00:00+00:00,45017,0,2491
2018-07-22 22:00:00+00:00,42671,0,2256
2018-07-22 23:00:00+00:00,41237,0,2283
2018-07-23 00:00:00+00:00,40515,0,2206
2018-07-23 01:00:00+00:00,40583,0,2120
2018-07-23 02:00:00+00:00,41933,0,2141
2018-07-23 03:00:00+00:00,45010,65,2326
2018-07-23 04:00:00+00:00,52871,1034,2248
2018-07-23 05:00:00+00:00,60129,3778,1492
2018-07-23 06:00:00+00:00,64036,7982,1028
2018-07-23 07:00:00+00:00,65305,13009,1008
2018-07-23 08:00:00+00:00,66882,18145,1250
2018-07-23 09:00:00+00:00,68645,21905,1498
2018-07-23 10:00:00+00:00,68605,23652,1629
2018-07-23 11:00:00+00:00,67901,23762,1816
2018-07-23 12:00:00+00:00,66411,22688,2058
2018-07-23 13:00:00+00:00,65607,20904,2228
2018-07-23 14:00:00+00:00,63913,17551,2341
2018-07-23 15:00:00+00:00,63581,13069,2358
2018-07-23 16:00:00+00:00,62996,8120,2414
2018-07-23 17:00:00+00:00,61924,3530,2162
2018-07-23 18:00:00+00:00,59564,874,1648
2018-07-23 19:00:00+00:00,57343,24,1496
2018-07-23 20:00:00+00:00,55529,0,1535
2018-07-23 21:00:00+00:00,50973,0,1459
2018-07-23 22:00:00+00:00,47268,0,1409
2018-07-23 23:00:00+00:00,45457,0,1380
2018-07-24 00:00:00+00:00,44401,0,1374
2018-07-24 01:00:00+00:00,44446,0,1291
2018-07-24 02:00:00+00:00,45478,0,1238
2018-07-24 03:00:00+00:00,48055,67,1304
2018-07-24 04:00:00+00:00,54824,1248,1462
2018-07-24 05:00:00+00:00,61204,4878,1349
2018-07-24 06:00:00+00:00,65210,10619,782
2018-07-24 07:00:00+00:00,66556,16719,500
2018-07-24 08:00:00+00:00,68207,21686,472
2018-07-24 09:00:00+00:00,69911,24905,526
2018-07-24 10:00:00+00:00,69472,26249,610
2018-07-24 11:00:00+00:00,68605,26301,730
2018-07-24 12:00:00+00:00,67390,25250,767
2018-07-24 13:00:00+00:00,66507,22989,810
2018-07-24 14:00:00+00:00,65429,19200,918
2018-07-24 15:00:00+00:00,64803,14121,1102
2018-07-24 16:00:00+00:00,63735,8470,1398
2018-07-24 17:00:00+00:00,63028,3565,1567
2018-07-24 18:00:00+00:00,60756,838,1590
2018-07-24 19:00:00+00:00,58732,18,2231
2018-07-24 20:00:00+00:00,56446,0,3150
2018-07-24 21:00:00+00:00,52164,0,3660
2018-07-24 22:00:00+00:00,49440,0,3657
2018-07-24 23:00:00+00:00,47154,0,3313
2018-07-25 00:00:00+00:00,46142,0,3069
2018-07-25 01:00:00+00:00,46202,0,2449
2018-07-25 02:00:00+00:00,47070,0,2022
2018-07-25 03:00:00+00:00,49536,62,1801
2018-07-25 04:00:00+00:00,56538,1220,1711
2018-07-25 05:00:00+00:00,62370,4765,1517
2018-07-25 06:00:00+00:00,65703,10300,1000
2018-07-25 07:00:00+00:00,67574,16105,747
2018-07-25 08:00:00+00:00,69766,20845,804
2018-07-25 09:00:00+00:00,71556,23937,1166
2018-07-25 10:00:00+00:00,71114,25018,1612
2018-07-25 11:00:00+00:00,70515,24364,2107
2018-07-25 12:00:00+00:00,69023,22336,2601
2018-07-25 13:00:00+00:00,67959,19855,3480
2018-07-25 14:00:00+00:00,66713,16164,4642
2018-07-25 15:00:00+00:00,65168,11821,5564
2018-07-25 16:00:00+00:00,64597,7260,5726
2018-07-25 17:00:00+00:00,63763,3102,5287
2018-07-25 18:00:00+00:00,61386,750,4844
2018-07-25 19:00:00+00:00,59490,19,5098
2018-07-25 20:00:00+00:00,57158,0,5320
2018-07-25 21:00:00+00:00,53133,0,5092
2018-07-25 22:00:00+00:00,49567,0,5019
2018-07-25 23:00:00+00:00,47945,0,4700
2018-07-26 00:00:00+00:00,46458,0,4574
2018-07-26 01:00:00+00:00,46296,0,4483
2018-07-26 02:00:00+00:00,47203,0,4110
2018-07-26 03:00:00+00:00,49772,56,4032
2018-07-26 04:00:00+00:00,56164,1164,3879
2018-07-26 05:00:00+00:00,62517,4719,3202
2018-07-26 06:00:00+00:00,65981,10381,1943
2018-07-26 07:00:00+00:00,68048,16488,1427
2018-07-26 08:00:00+00:00,69621,21408,2063
2018-07-26 09:00:00+00:00,71418,24539,3383
2018-07-26 10:00:00+00:00,70921,26008,4274
2018-07-26 11:00:00+00:00,69962,25897,4916
2018-07-26 12:00:00+00:00,68768,24778,5589
2018-07-26 13:00:00+00:00,68096,22362,6174
2018-07-26 14:00:00+00:00,66703,18578,6864
2018-07-26 15:00:00+00:00,65632,13662,7557
2018-07-26 16:00:00+00:00,64762,8101,8556
2018-07-26 17:00:00+00:00,64060,3308,9223
2018-07-26 18:00:00+00:00,62401,758,9239
2018-07-26 19:00:00+00:00,60278,12,11309
2018-07-26 20:00:00+00:00,58313,0,13394
2018-07-26 21:00:00+00:00,53992,0,14590
2018-07-26 22:00:00+00:00,51159,0,14344
2018-07-26 23:00:00+00:00,49114,0,13546
2018-07-27 00:00:00+00:00,47549,0,12330
2018-07-27 01:00:00+00:00,47138,0,11292
2018-07-27 02:00:00+00:00,47981,0,10456
2018-07-27 03:00:00+00:00,50620,48,9823
2018-07-27 04:00:00+00:00,56942,1083,8776
2018-07-27 05:00:00+00:00,63180,4492,7072
2018-07-27 06:00:00+00:00,66852,10057,4783
2018-07-27 07:00:00+00:00,68549,16114,3864
2018-07-27 08:00:00+00:00,69939,20786,4758
2018-07-27 09:00:00+00:00,71109,23659,6608
2018-07-27 10:00:00+00:00,70517,24691,7399
2018-07-27 11:00:00+00:00,69282,24311,7364
2018-07-27 12:00:00+00:00,67534,22558,7692
2018-07-27 13:00:00+00:00,66706,20223,8684
2018-07-27 14:00:00+00:00,65840,17238,9455
2018-07-27 15:00:00+00:00,65370,12828,10787
2018-07-27 16:00:00+00:00,64574,7755,12535
2018-07-27 17:00:00+00:00,63577,3208,13747
2018-07-27 18:00:00+00:00,61061,693,13044
2018-07-27 19:00:00+00:00,58229,9,13719
2018-07-27 20:00:00+00:00,55799,0,14236
2018-07-27 21:00:00+00:00,53010,0,14534
2018-07-27 22:00:00+00:00,49876,0,13782
2018-07-27 23:00:00+00:00,47644,0,13376
2018-07-28 00:00:00+00:00,46627,0,12771
2018-07-28 01:00:00+00:00,45785,0,11915
2018-07-28 02:00:00+00:00,45097,0,11831
2018-07-28 03:00:00+00:00,45323,42,11672
2018-07-28 04:00:00+00:00,46858,1110,11129
2018-07-28 05:00:00+00:00,50828,4368,10184
2018-07-28 06:00:00+00:00,54020,9070,8346
2018-07-28 07:00:00+00:00,57341,13936,7846
2018-07-28 08:00:00+00:00,59178,17200,8513
2018-07-28 09:00:00+00:00,59949,19089,9088
2018-07-28 10:00:00+00:00,59840,19945,8783
2018-07-28 11:00:00+00:00,58087,19877,10086
2018-07-28 12:00:00+00:00,56440,18668,10506
2018-07-28 13:00:00+00:00,55604,16650,10950
2018-07-28 14:00:00+00:00,55300,12506,12058
2018-07-28 15:00:00+00:00,54763,8132,12222
2018-07-28 16:00:00+00:00,54439,4716,12116
2018-07-28 17:00:00+00:00,53439,2145,10198
2018-07-28 18:00:00+00:00,51114,503,9089
2018-07-28 19:00:00+00:00,49770,15,7846
2018-07-28 20:00:00+00:00,48905,0,7856
2018-07-28 21:00:00+00:00,45404,0,7512
2018-07-28 22:00:00+00:00,42390,0,7150
2018-07-28 23:00:00+00:00,40739,0,6557
2018-07-29 00:00:00+00:00,39313,0,6486
2018-07-29 01:00:00+00:00,38916,0,6034
2018-07-29 02:00:00+00:00,38736,0,5568
2018-07-29 03:00:00+00:00,38508,34,6123
2018-07-29 04:00:00+00:00,38593,934,6456
2018-07-29 05:00:00+00:00,40795,3881,5880
2018-07-29 06:00:00+00:00,44101,8838,4628
2018-07-29 07:00:00+00:00,46998,14479,3720
2018-07-29 08:00:00+00:00,48898,19244,3478
2018-07-29 09:00:00+00:00,50903,22098,3998
2018-07-29 10:00:00+00:00,50642,23229,5269
2018-07-29 11:00:00+00:00,49493,23414,6790
2018-07-29 12:00:00+00:00,48841,22708,8289
2018-07-29 13:00:00+00:00,48303,20650,8647
2018-07-29 14:00:00+00:00,48258,17210,8530
2018-07-29 15:00:00+00:00,49408,12664,7659
2018-07-29 16:00:00+00:00,49991,7481,6394
2018-07-29 17:00:00+00:00,49854,3042,4704
2018-07-29 18:00:00+00:00,49537,630,3536
2018-07-29 19:00:00+00:00,50019,6,3568
2018-07-29 20:00:00+00:00,50068,0,4342
2018-07-29 21:00:00+00:00,47209,0,4926
2018-07-29 22:00:00+00:00,44912,0,5663
2018-07-29 23:00:00+00:00,43583,0,6273
2018-07-30 00:00:00+00:00,42580,0,6214
2018-07-30 01:00:00+00:00,42859,0,6597
2018-07-30 02:00:00+00:00,43427,0,5610
2018-07-30 03:00:00+00:00,46585,29,5035
2018-07-30 04:00:00+00:00,54286,962,4551
2018-07-30 05:00:00+00:00,60545,4130,3716
2018-07-30 06:00:00+00:00,64536,9251,2560
2018-07-30 07:00:00+00:00,66249,14858,1867
2018-07-30 08:00:00+00:00,67494,19789,1421
2018-07-30 09:00:00+00:00,68718,23323,1501
2018-07-30 10:00:00+00:00,68944,24868,1898
2018-07-30 11:00:00+00:00,68655,24566,2026
2018-07-30 12:00:00+00:00,67678,23178,1914
2018-07-30 13:00:00+00:00,66817,20663,1818
2018-07-30 14:00:00+00:00,65631,17226,1875
2018-07-30 15:00:00+00:00,64843,12924,2042
2018-07-30 16:00:00+00:00,63853,7776,2104
2018-07-30 17:00:00+00:00,63308,3179,2312
2018-07-30 18:00:00+00:00,60555,597,3110
2018-07-30 19:00:00+00:00,59070,8,5644
2018-07-30 20:00:00+00:00,57500,0,8394
2018-07-30 21:00:00+00:00,53095,0,9954
2018-07-30 22:00:00+00:00,50330,0,10566
2018-07-30 23:00:00+00:00,48319,0,10377
2018-07-31 00:00:00+00:00,47089,0,9887
2018-07-31 01:00:00+00:00,46751,0,8720
2018-07-31 02:00:00+00:00,47274,0,7413
2018-07-31 03:00:00+00:00,49720,30,6461
2018-07-31 04:00:00+00:00,55762,987,4948
2018-07-31 05:00:00+00:00,61856,4423,3367
2018-07-31 06:00:00+00:00,65727,9880,1636
2018-07-31 07:00:00+00:00,67590,15572,880
2018-07-31 08:00:00+00:00,69440,20228,1201
2018-07-31 09:00:00+00:00,70828,23120,1962
2018-07-31 10:00:00+00:00,70274,24586,2991
2018-07-31 11:00:00+00:00,69569,24409,4216
2018-07-31 12:00:00+00:00,68634,22980,5490
2018-07-31 13:00:00+00:00,67905,20648,5909
2018-07-31 14:00:00+00:00,66777,16999,6434
2018-07-31 15:00:00+00:00,66082,12280,6223
2018-07-31 16:00:00+00:00,65369,7222,6312
2018-07-31 17:00:00+00:00,64270,2886,6376
2018-07-31 18:00:00+00:00,61721,534,6386
2018-07-31 19:00:00+00:00,59923,8,7258
2018-07-31 20:00:00+00:00,57429,0,8223
2018-07-31 21:00:00+00:00,53418,0,8344
2018-07-31 22:00:00+00:00,49649,0,8290
2018-07-31 23:00:00+00:00,47810,0,7495
2018-08-01 00:00:00+00:00,46727,0,6518
2018-08-01 01:00:00+00:00,46891,0,5597
2018-08-01 02:00:00+00:00,47606,0,4872
2018-08-01 03:00:00+00:00,50231,23,4660
2018-08-01 04:00:00+00:00,56895,874,4682
2018-08-01 05:00:00+00:00,62415,3726,3900
2018-08-01 06:00:00+00:00,62818,8254,2670
2018-08-01 07:00:00+00:00,65121,13316,2009
2018-08-01 08:00:00+00:00,68493,17568,1847
2018-08-01 09:00:00+00:00,70285,20470,2088
2018-08-01 10:00:00+00:00,69244,21839,2195
2018-08-01 11:00:00+00:00,67645,21626,2017
2018-08-01 12:00:00+00:00,67715,20617,2084
2018-08-01 13:00:00+00:00,66409,18312,2373
2018-08-01 14:00:00+00:00,64987,14965,2762
2018-08-01 15:00:00+00:00,64376,10803,3182
2018-08-01 16:00:00+00:00,63667,6270,3537
2018-08-01 17:00:00+00:00,62539,2610,4212
2018-08-01 18:00:00+00:00,60227,533,4574
2018-08-01 19:00:00+00:00,59238,12,5303
2018-08-01 20:00:00+00:00,56951,0,5881
2018-08-01 21:00:00+00:00,52851,0,5652
2018-08-01 22:00:00+00:00,49118,0,5464
2018-08-01 23:00:00+00:00,46914,0,5579
2018-08-02 00:00:00+00:00,45848,0,5549
2018-08-02 01:00:00+00:00,45899,0,4841
2018-08-02 02:00:00+00:00,46724,0,4521
2018-08-02 03:00:00+00:00,49887,18,4779
2018-08-02 04:00:00+00:00,56357,749,4634
2018-08-02 05:00:00+00:00,62206,3473,3690
2018-08-02 06:00:00+00:00,65460,7861,2232
2018-08-02 07:00:00+00:00,66776,12834,1651
2018-08-02 08:00:00+00:00,68519,17364,1506
2018-08-02 09:00:00+00:00,69688,21066,1524
2018-08-02 10:00:00+00:00,68994,23346,1540
2018-08-02 11:00:00+00:00,68484,23992,1506
2018-08-02 12:00:00+00:00,67483,23308,1617
2018-08-02 13:00:00+00:00,67053,20708,1656
2018-08-02 14:00:00+00:00,66055,16987,1951
2018-08-02 15:00:00+00:00,65270,12111,2261
2018-08-02 16:00:00+00:00,64451,7136,2674
2018-08-02 17:00:00+00:00,63220,2860,3102
2018-08-02 18:00:00+00:00,60749,548,3487
2018-08-02 19:00:00+00:00,59779,4,4483
2018-08-02 20:00:00+00:00,57481,0,5294
2018-08-02 21:00:00+00:00,53300,0,5548
2018-08-02 22:00:00+00:00,50067,0,5448
2018-08-02 23:00:00+00:00,47606,0,4684
2018-08-03 00:00:00+00:00,46191,0,3898
2018-08-03 01:00:00+00:00,46240,0,3491
2018-08-03 02:00:00+00:00,47242,0,3121
2018-08-03 03:00:00+00:00,50061,18,3010
2018-08-03 04:00:00+00:00,56433,823,3051
2018-08-03 05:00:00+00:00,61527,4035,2514
2018-08-03 06:00:00+00:00,65381,9419,1218
2018-08-03 07:00:00+00:00,66857,15466,768
2018-08-03 08:00:00+00:00,68576,20588,838
2018-08-03 09:00:00+00:00,69831,24099,1123
2018-08-03 10:00:00+00:00,69402,25681,1402
2018-08-03 11:00:00+00:00,68114,25498,1455
2018-08-03 12:00:00+00:00,66695,24090,1274
2018-08-03 13:00:00+00:00,65513,21669,1200
2018-08-03 14:00:00+00:00,64110,17946,1367
2018-08-03 15:00:00+00:00,63488,13048,1626
2018-08-03 16:00:00+00:00,62311,7491,2083
2018-08-03 17:00:00+00:00,61205,2896,2781
2018-08-03 18:00:00+00:00,59247,513,3398
2018-08-03 19:00:00+00:00,57660,2,4584
2018-08-03 20:00:00+00:00,55386,0,5708
2018-08-03 21:00:00+00:00,51882,0,5878
2018-08-03 22:00:00+00:00,49190,0,5332
2018-08-03 23:00:00+00:00,46989,0,5012
2018-08-04 00:00:00+00:00,45385,0,4536
2018-08-04 01:00:00+00:00,44210,0,3830
2018-08-04 02:00:00+00:00,43888,0,3034
2018-08-04 03:00:00+00:00,44086,16,2549
2018-08-04 04:00:00+00:00,45201,763,2295
2018-08-04 05:00:00+00:00,48900,3703,1728
2018-08-04 06:00:00+00:00,53024,8529,995
2018-08-04 07:00:00+00:00,56169,14220,779
2018-08-04 08:00:00+00:00,58229,18948,882
2018-08-04 09:00:00+00:00,59575,22396,1358
2018-08-04 10:00:00+00:00,58956,23807,2060
2018-08-04 11:00:00+00:00,57781,23349,2789
2018-08-04 12:00:00+00:00,56663,21040,3716
2018-08-04 13:00:00+00:00,55858,18069,4930
2018-08-04 14:00:00+00:00,55636,14700,6020
2018-08-04 15:00:00+00:00,55907,10866,6726
2018-08-04 16:00:00+00:00,55663,6510,8096
2018-08-04 17:00:00+00:00,54740,2656,9015
2018-08-04 18:00:00+00:00,52724,472,8432
2018-08-04 19:00:00+00:00,51580,1,8311
2018-08-04 20:00:00+00:00,49913,0,8614
2018-08-04 21:00:00+00:00,47600,0,8898
2018-08-04 22:00:00+00:00,44978,0,9023
2018-08-04 23:00:00+00:00,43159,0,9432
2018-08-05 00:00:00+00:00,41779,0,9538
2018-08-05 01:00:00+00:00,40710,0,9490
2018-08-05 02:00:00+00:00,40732,0,9201
2018-08-05 03:00:00+00:00,40273,14,9082
2018-08-05 04:00:00+00:00,40658,742,9188
2018-08-05 05:00:00+00:00,43056,3544,7900
2018-08-05 06:00:00+00:00,45719,8183,7406
2018-08-05 07:00:00+00:00,48510,13260,7837
2018-08-05 08:00:00+00:00,50452,17324,7963
2018-08-05 09:00:00+00:00,52009,20171,8473
2018-08-05 10:00:00+00:00,51561,22015,9245
2018-08-05 11:00:00+00:00,50929,23019,9812
2018-08-05 12:00:00+00:00,49673,22643,9812
2018-08-05 13:00:00+00:00,48832,20886,9996
2018-08-05 14:00:00+00:00,48568,17838,9876
2018-08-05 15:00:00+00:00,49979,13370,9705
2018-08-05 16:00:00+00:00,51219,7906,9285
2018-08-05 17:00:00+00:00,51405,2985,8232
2018-08-05 18:00:00+00:00,50941,458,6492
2018-08-05 19:00:00+00:00,50897,2,5812
2018-08-05 20:00:00+00:00,49947,0,5864
2018-08-05 21:00:00+00:00,47034,0,5752
2018-08-05 22:00:00+00:00,44834,0,5705
2018-08-05 23:00:00+00:00,43010,0,5354
2018-08-06 00:00:00+00:00,42260,0,5116
2018-08-06 01:00:00+00:00,42168,0,4954
2018-08-06 02:00:00+00:00,43507,0,4777
2018-08-06 03:00:00+00:00,47123,14,4549
2018-08-06 04:00:00+00:00,54284,784,4762
2018-08-06 05:00:00+00:00,60034,4214,4316
2018-08-06 06:00:00+00:00,63643,9966,3042
2018-08-06 07:00:00+00:00,65579,16233,2530
2018-08-06 08:00:00+00:00,67043,21296,2556
2018-08-06 09:00:00+00:00,68546,24752,2578
2018-08-06 10:00:00+00:00,68550,26630,2280
2018-08-06 11:00:00+00:00,67840,26912,2132
2018-08-06 12:00:00+00:00,66564,25870,2043
2018-08-06 13:00:00+00:00,66027,23472,1976
2018-08-06 14:00:00+00:00,65047,19489,1706
2018-08-06 15:00:00+00:00,64815,13905,1410
2018-08-06 16:00:00+00:00,64224,7722,1176
2018-08-06 17:00:00+00:00,63537,2740,1291
2018-08-06 18:00:00+00:00,61127,432,1880
2018-08-06 19:00:00+00:00,59944,1,3445
2018-08-06 20:00:00+00:00,56318,0,5332
2018-08-06 21:00:00+00:00,52002,0,6962
2018-08-06 22:00:00+00:00,48765,0,7752
2018-08-06 23:00:00+00:00,47079,0,7900
2018-08-07 00:00:00+00:00,45648,0,7514
2018-08-07 01:00:00+00:00,45063,0,7192
2018-08-07 02:00:00+00:00,45973,0,6741
2018-08-07 03:00:00+00:00,49182,12,6421
2018-08-07 04:00:00+00:00,55780,730,6517
2018-08-07 05:00:00+00:00,61092,3898,5546
2018-08-07 06:00:00+00:00,64794,9124,3090
2018-08-07 07:00:00+00:00,66492,14874,1597
2018-08-07 08:00:00+00:00,68234,19445,1660
2018-08-07 09:00:00+00:00,69828,22379,2111
2018-08-07 10:00:00+00:00,69810,23891,2750
2018-08-07 11:00:00+00:00,69582,23531,3290
2018-08-07 12:00:00+00:00,68696,21429,3752
2018-08-07 13:00:00+00:00,67217,18271,4208
2018-08-07 14:00:00+00:00,65931,14772,4274
2018-08-07 15:00:00+00:00,65375,10484,4277
2018-08-07 16:00:00+00:00,64484,5808,4576
2018-08-07 17:00:00+00:00,63639,2176,5277
2018-08-07 18:00:00+00:00,61178,321,6340
2018-08-07 19:00:00+00:00,60293,0,8896
2018-08-07 20:00:00+00:00,57217,0,11664
2018-08-07 21:00:00+00:00,52796,0,13030
2018-08-07 22:00:00+00:00,50197,0,13429
2018-08-07 23:00:00+00:00,48544,0,12927
2018-08-08 00:00:00+00:00,47453,0,13013
2018-08-08 01:00:00+00:00,47916,0,14265
2018-08-08 02:00:00+00:00,49255,0,14764
2018-08-08 03:00:00+00:00,51348,9,15396
2018-08-08 04:00:00+00:00,57788,624,14652
2018-08-08 05:00:00+00:00,64708,3188,12944
2018-08-08 06:00:00+00:00,68637,6932,10482
2018-08-08 07:00:00+00:00,69556,11413,9169
2018-08-08 08:00:00+00:00,70156,15838,10281
2018-08-08 09:00:00+00:00,71951,18726,11420
2018-08-08 10:00:00+00:00,71299,19978,12252
2018-08-08 11:00:00+00:00,70161,20572,13554
2018-08-08 12:00:00+00:00,69734,20552,15636
2018-08-08 13:00:00+00:00,70176,18414,17978
2018-08-08 14:00:00+00:00,68610,14656,18786
2018-08-08 15:00:00+00:00,67395,10215,18216
2018-08-08 16:00:00+00:00,66487,5792,15820
2018-08-08 17:00:00+00:00,65584,2271,13577
2018-08-08 18:00:00+00:00,62591,361,9380
2018-08-08 19:00:00+00:00,60439,0,7011
2018-08-08 20:00:00+00:00,56499,0,5538
2018-08-08 21:00:00+00:00,52422,0,4632
2018-08-08 22:00:00+00:00,49888,0,3928
2018-08-08 23:00:00+00:00,47960,0,3475
2018-08-09 00:00:00+00:00,46529,0,3139
2018-08-09 01:00:00+00:00,46366,0,2803
2018-08-09 02:00:00+00:00,47237,0,2770
2018-08-09 03:00:00+00:00,50256,8,3001
2018-08-09 04:00:00+00:00,55956,622,3577
2018-08-09 05:00:00+00:00,61685,3518,4009
2018-08-09 06:00:00+00:00,64316,8320,2923
2018-08-09 07:00:00+00:00,65872,13809,2249
2018-08-09 08:00:00+00:00,67899,18698,2542
2018-08-09 09:00:00+00:00,69104,22086,3743
2018-08-09 10:00:00+00:00,69091,23880,4895
2018-08-09 11:00:00+00:00,68632,23284,6380
2018-08-09 12:00:00+00:00,68486,20637,8942
2018-08-09 13:00:00+00:00,68164,17272,11562
2018-08-09 14:00:00+00:00,66643,12887,15074
2018-08-09 15:00:00+00:00,66513,8552,19280
2018-08-09 16:00:00+00:00,66047,4972,22506
2018-08-09 17:00:00+00:00,65937,1800,23895
2018-08-09 18:00:00+00:00,63326,235,24140
2018-08-09 19:00:00+00:00,61325,0,24329
2018-08-09 20:00:00+00:00,58174,0,24700
2018-08-09 21:00:00+00:00,54574,0,26666
2018-08-09 22:00:00+00:00,51625,0,27826
2018-08-09 23:00:00+00:00,50062,0,28878
2018-08-10 00:00:00+00:00,48668,0,28926
